"lead_id","created_date","source","campaign","country","device","job_title","company_size","industry","customer_id","conversion_date","revenue","converted","conversion_days","lead_quality"
570,"2024-03-05","Facebook Ads","Campaign A","Europe","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
571,"2024-02-18","Facebook Ads","Campaign B","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
572,"2024-01-28","Google Ads","Campaign B","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
573,"2024-05-05","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
574,"2024-03-09","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
575,"2024-03-17","Google Ads","Campaign A","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
576,"2024-03-04","Facebook Ads","Campaign A","Europe","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
577,"2024-06-07","Google Ads","Campaign B","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
578,"2024-03-08","Google Ads","Campaign A","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
579,"2024-04-30","Facebook Ads","Campaign A","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
580,"2024-05-31","Google Ads","Campaign A","Europe","Mobile","Manager","Small","Tech","86","2024-06-06","491.5742811938602",1,6,"Low Value"
581,"2024-06-04","LinkedIn","Campaign A","USA","Mobile","Manager","Small","Tech","87","2024-06-10","213.21533054703204",1,6,"Low Value"
582,"2024-02-11","LinkedIn","Campaign A","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
583,"2024-05-13","LinkedIn","Campaign A","USA","Desktop","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
584,"2024-02-19","Google Ads","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
585,"2024-04-03","LinkedIn","Campaign B","Europe","Desktop","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
586,"2024-05-17","Facebook Ads","Campaign A","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
587,"2024-03-31","Google Ads","Campaign B","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
588,"2024-03-05","LinkedIn","Campaign B","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
589,"2024-06-09","LinkedIn","Campaign A","Europe","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
590,"2024-05-01","Google Ads","Campaign B","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
591,"2024-05-26","Google Ads","Campaign A","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
592,"2024-04-30","Google Ads","Campaign B","Europe","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
593,"2024-01-25","Facebook Ads","Campaign A","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
594,"2024-06-14","Facebook Ads","Campaign A","USA","Desktop","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
595,"2024-02-13","Google Ads","Campaign A","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
596,"2024-05-30","Facebook Ads","Campaign B","USA","Desktop","Director","Small","Tech","88","2024-06-07","593.4305251912014",1,8,"Low Value"
597,"2024-04-11","LinkedIn","Campaign B","Europe","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
598,"2024-06-24","LinkedIn","Campaign B","USA","Desktop","VP","Medium","Retail","89","2024-07-06","843.04849324479",1,12,"Low Value"
599,"2024-04-14","Facebook Ads","Campaign B","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
600,"2024-05-28","Facebook Ads","Campaign B","Europe","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
601,"2024-02-24","Facebook Ads","Campaign A","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
602,"2024-04-09","Google Ads","Campaign B","USA","Mobile","VP","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
603,"2024-03-19","Facebook Ads","Campaign A","USA","Desktop","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
604,"2024-02-07","Google Ads","Campaign B","USA","Mobile","Manager","Medium","Finance","90","2024-02-23","2627.898203377432",1,16,"Medium Value"
605,"2024-06-11","Google Ads","Campaign B","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
606,"2024-05-03","LinkedIn","Campaign B","Europe","Mobile","Director","Medium","Finance","91","2024-05-19","1358.97740455934",1,16,"Low Value"
607,"2024-03-20","Google Ads","Campaign B","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
608,"2024-03-28","Google Ads","Campaign B","Europe","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
609,"2024-05-15","Google Ads","Campaign B","USA","Mobile","Manager","Small","Finance","92","2024-05-24","130.07435335923446",1,9,"Low Value"
610,"2024-04-22","Google Ads","Campaign A","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
611,"2024-02-21","Referral","Campaign A","USA","Mobile","VP","Small","Tech","93","2024-02-27","326.4448939744566",1,6,"Low Value"
612,"2024-02-16","Google Ads","Campaign A","USA","Mobile","Manager","Medium","Finance","94","2024-02-29","2322.819492959573",1,13,"Medium Value"
613,"2024-05-09","LinkedIn","Campaign B","Europe","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
614,"2024-02-16","Google Ads","Campaign B","USA","Desktop","Manager","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
615,"2024-03-17","Google Ads","Campaign A","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
616,"2024-01-15","Google Ads","Campaign A","Europe","Mobile","VP","Enterprise","Retail","95","2024-02-08","3068.983414024653",1,24,"Medium Value"
617,"2024-05-08","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
618,"2024-06-21","LinkedIn","Campaign B","USA","Desktop","VP","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
619,"2024-01-18","Google Ads","Campaign B","Europe","Desktop","Manager","Small","Tech","96","2024-01-22","520.0880632731955",1,4,"Low Value"
620,"2024-06-13","Referral","Campaign B","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
621,"2024-01-27","Google Ads","Campaign B","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
622,"2024-01-22","LinkedIn","Campaign B","Europe","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
623,"2024-03-04","Google Ads","Campaign B","USA","Desktop","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
624,"2024-06-03","Facebook Ads","Campaign A","USA","Desktop","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
625,"2024-01-26","Google Ads","Campaign B","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
626,"2024-01-22","LinkedIn","Campaign A","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
627,"2024-06-24","Google Ads","Campaign A","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
628,"2024-03-11","Google Ads","Campaign B","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
629,"2024-03-16","LinkedIn","Campaign A","Europe","Mobile","VP","Small","Tech","97","2024-03-20","369.63345211857126",1,4,"Low Value"
630,"2024-02-28","Facebook Ads","Campaign A","USA","Mobile","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
631,"2024-05-06","LinkedIn","Campaign B","Europe","Desktop","Manager","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
632,"2024-05-01","Google Ads","Campaign B","Europe","Desktop","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
633,"2024-05-24","Referral","Campaign B","Europe","Mobile","Manager","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
634,"2024-05-02","Google Ads","Campaign A","Europe","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
635,"2024-03-14","Google Ads","Campaign A","USA","Desktop","VP","Medium","Tech","98","2024-04-03","1967.7521686752966",1,20,"Medium Value"
636,"2024-04-29","Facebook Ads","Campaign B","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
637,"2024-06-01","Google Ads","Campaign A","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
638,"2024-04-24","LinkedIn","Campaign B","USA","Desktop","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
639,"2024-03-14","Google Ads","Campaign B","Europe","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
640,"2024-03-26","Facebook Ads","Campaign A","USA","Desktop","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
641,"2024-03-22","Google Ads","Campaign A","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
642,"2024-01-28","Facebook Ads","Campaign A","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
643,"2024-01-30","LinkedIn","Campaign A","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
644,"2024-06-06","Referral","Campaign A","USA","Desktop","VP","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
645,"2024-06-09","Facebook Ads","Campaign B","USA","Mobile","VP","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
646,"2024-04-04","Google Ads","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
647,"2024-04-20","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
648,"2024-03-17","Facebook Ads","Campaign B","USA","Mobile","Director","Medium","Finance","99","2024-04-02","1156.0614718728866",1,16,"Low Value"
649,"2024-02-01","LinkedIn","Campaign A","USA","Mobile","Director","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
650,"2024-06-06","LinkedIn","Campaign B","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
651,"2024-04-22","LinkedIn","Campaign B","Europe","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
652,"2024-02-17","Google Ads","Campaign B","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
653,"2024-04-16","Facebook Ads","Campaign A","Europe","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
654,"2024-04-14","Google Ads","Campaign A","Europe","Desktop","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
655,"2024-05-11","Facebook Ads","Campaign A","USA","Desktop","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
656,"2024-01-16","Facebook Ads","Campaign B","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
657,"2024-03-18","Facebook Ads","Campaign B","USA","Desktop","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
658,"2024-01-11","LinkedIn","Campaign B","USA","Mobile","Director","Medium","Tech","100","2024-01-28","1535.649223876786",1,17,"Medium Value"
659,"2024-05-06","LinkedIn","Campaign B","USA","Desktop","VP","Medium","Retail","101","2024-05-29","2004.8507561161155",1,23,"Medium Value"
660,"2024-02-20","LinkedIn","Campaign A","Europe","Mobile","Director","Medium","Retail","102","2024-03-06","2427.494632385927",1,15,"Medium Value"
661,"2024-03-12","LinkedIn","Campaign B","Europe","Desktop","Manager","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
662,"2024-05-02","LinkedIn","Campaign B","USA","Desktop","Director","Small","Finance","103","2024-05-12","437.5197732836669",1,10,"Low Value"
663,"2024-04-13","Referral","Campaign B","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
664,"2024-03-26","Referral","Campaign B","USA","Mobile","VP","Small","Tech","104","2024-04-04","415.8362083373913",1,9,"Low Value"
665,"2024-02-18","LinkedIn","Campaign B","Europe","Desktop","Director","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
666,"2024-03-19","Google Ads","Campaign B","USA","Mobile","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
667,"2024-06-01","Google Ads","Campaign B","Europe","Desktop","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
668,"2024-04-10","Google Ads","Campaign A","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
669,"2024-02-08","Facebook Ads","Campaign B","Europe","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
670,"2024-02-19","Facebook Ads","Campaign A","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
671,"2024-05-11","Referral","Campaign B","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
672,"2024-01-16","Google Ads","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
673,"2024-01-07","Facebook Ads","Campaign A","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
674,"2024-01-05","LinkedIn","Campaign B","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
675,"2024-06-19","Google Ads","Campaign B","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
676,"2024-05-23","LinkedIn","Campaign B","USA","Mobile","Manager","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
677,"2024-04-18","Facebook Ads","Campaign B","USA","Desktop","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
678,"2024-03-03","Facebook Ads","Campaign B","USA","Mobile","Manager","Medium","Finance","105","2024-03-27","2044.2300948238808",1,24,"Medium Value"
679,"2024-05-10","Google Ads","Campaign A","Europe","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
680,"2024-06-18","Facebook Ads","Campaign B","Europe","Desktop","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
681,"2024-06-24","Google Ads","Campaign A","USA","Desktop","Director","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
682,"2024-03-21","Facebook Ads","Campaign B","Europe","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
683,"2024-05-25","Google Ads","Campaign A","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
684,"2024-01-10","Google Ads","Campaign B","USA","Desktop","Manager","Small","Finance","106","2024-01-16","591.955721191883",1,6,"Low Value"
685,"2024-06-05","Google Ads","Campaign B","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
686,"2024-03-11","LinkedIn","Campaign A","Europe","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
687,"2024-06-16","Google Ads","Campaign A","USA","Mobile","VP","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
688,"2024-03-01","Facebook Ads","Campaign A","USA","Mobile","Manager","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
689,"2024-05-28","Google Ads","Campaign B","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
690,"2024-04-22","LinkedIn","Campaign A","Europe","Desktop","VP","Small","Tech","107","2024-04-29","494.49083447407315",1,7,"Low Value"
691,"2024-04-06","Facebook Ads","Campaign A","USA","Desktop","VP","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
692,"2024-05-08","Facebook Ads","Campaign A","USA","Desktop","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
693,"2024-03-30","Google Ads","Campaign B","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
694,"2024-06-29","Google Ads","Campaign B","USA","Mobile","Director","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
695,"2024-05-30","Google Ads","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
696,"2024-05-15","LinkedIn","Campaign A","USA","Mobile","VP","Small","Retail","108","2024-05-25","127.14609748802167",1,10,"Low Value"
697,"2024-04-21","Facebook Ads","Campaign A","Europe","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
698,"2024-05-25","Facebook Ads","Campaign B","USA","Desktop","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
699,"2024-06-01","Facebook Ads","Campaign A","USA","Mobile","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
700,"2024-06-26","Google Ads","Campaign A","USA","Mobile","Director","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
701,"2024-06-15","Facebook Ads","Campaign B","Europe","Mobile","Manager","Small","Finance","109","2024-06-21","323.25112659360536",1,6,"Low Value"
702,"2024-05-17","Facebook Ads","Campaign B","USA","Desktop","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
703,"2024-05-25","Google Ads","Campaign B","USA","Desktop","VP","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
704,"2024-01-18","Google Ads","Campaign B","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
705,"2024-05-23","Referral","Campaign B","USA","Desktop","Director","Medium","Tech","110","2024-06-09","1556.0043756328034",1,17,"Medium Value"
706,"2024-01-14","Facebook Ads","Campaign A","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
707,"2024-06-29","Facebook Ads","Campaign B","Europe","Desktop","Director","Medium","Finance","111","2024-07-19","2197.0121575752755",1,20,"Medium Value"
708,"2024-06-27","Facebook Ads","Campaign A","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
709,"2024-02-28","Referral","Campaign B","USA","Mobile","VP","Small","Tech","112","2024-03-07","482.2238998893256",1,8,"Low Value"
710,"2024-01-01","Referral","Campaign B","USA","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
711,"2024-03-19","Facebook Ads","Campaign A","USA","Mobile","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
712,"2024-03-20","Google Ads","Campaign B","USA","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
713,"2024-04-05","Google Ads","Campaign B","Europe","Desktop","Director","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
714,"2024-04-26","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
715,"2024-05-30","Facebook Ads","Campaign B","USA","Desktop","Director","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
716,"2024-05-22","LinkedIn","Campaign B","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
717,"2024-03-10","Referral","Campaign B","USA","Mobile","Manager","Medium","Tech","113","2024-03-31","2768.3900460468567",1,21,"Medium Value"
718,"2024-02-25","Referral","Campaign A","USA","Desktop","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
719,"2024-04-03","Facebook Ads","Campaign A","USA","Mobile","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
720,"2024-01-12","Google Ads","Campaign B","USA","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
721,"2024-05-30","Google Ads","Campaign B","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
722,"2024-02-23","Google Ads","Campaign B","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
